nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region
2,344.18531416931,149.15586677519224,0.0,0.0,41.21535671952389,18.26509654449347,1.9119073769722117,133.63708675312816,0.0,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),tmpfs,beegfs,beegfs,beegfs,beegfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,19.579345999999997,0.597658,0.0,0.0,41.213463,0.001893,149.155867,133.637087,0.058622501220591185,0.11974757290116514,0.8216299253863255,23,3
10,364.8464470826839,149.15586677519224,0.0,0.1133218168415363,15.835068930272664,8.03985426189517,0.8398983585495854,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,beegfs,ssd,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.018175,0.0,8.038011,0.001843,55.92999,0.0,0.628339,0.211559,0.0,0.113322,0.092998,0.154651,1.29536,8.66635,0.213402,0.0,0.0,15.834522,0.000547,149.269189,190.862437,0.024338326633033067,0.043402009603265526,0.932259663537072,30,2
10,364.8468854410413,149.15586677519224,0.0,0.1754765717028859,15.835068930272664,8.03985426189517,0.7781819620456173,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,beegfs,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.018175,0.0,8.038011,0.001843,55.92999,0.175477,0.211945,0.566237,1.29536,0.0,0.476881,0.058366,0.0,8.038011,0.001843,0.211945,0.566237,15.834522,0.000547,149.331344,190.862437,0.02203624128593309,0.04553485767027228,0.9324289025758282,30,2
10,364.8468854410413,149.15586677519224,0.0,0.1754765717028859,15.835068930272664,8.03985426189517,0.7781819620456173,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,ssd,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.018175,0.0,8.038011,0.001843,55.92999,0.175477,0.211945,0.566237,1.29536,0.113322,0.092998,0.154651,1.29536,8.038011,0.001843,0.211945,0.566237,15.834522,0.000547,149.331344,190.862437,0.02203624128593309,0.04553485767027228,0.9324289025758282,30,2
5,375.39487042385394,149.15586677519224,0.0,0.1754765717028859,18.36190331294077,15.63347644527368,1.2057103788116597,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,beegfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.018175,0.0,15.630523,0.002954,55.92999,0.175477,0.328613,0.877097,1.29536,0.0,0.731962,0.095951,0.0,15.630523,0.002954,0.328613,0.877097,18.361113,0.00079,149.331344,190.862437,0.04164541988106652,0.052125413908576806,0.9062291677451273,30,2
5,375.39487042385394,149.15586677519224,0.0,0.1754765717028859,18.36190331294077,15.63347644527368,1.2057103788116597,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,ssd,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.018175,0.0,15.630523,0.002954,55.92999,0.175477,0.328613,0.877097,1.29536,0.113322,0.15855,0.211889,1.29536,15.630523,0.002954,0.328613,0.877097,18.361113,0.00079,149.331344,190.862437,0.04164541988106652,0.052125413908576806,0.9062291677451273,30,2
5,375.5222436759468,149.15586677519224,0.0,0.1133218168415363,18.36190331294077,15.63347644527368,1.3952383857659216,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,beegfs,ssd,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.018175,0.0,15.630523,0.002954,55.92999,0.0,0.994285,0.400953,0.0,0.113322,0.15855,0.211889,1.29536,16.624808,0.403907,0.0,0.0,18.361113,0.00079,149.269189,190.862437,0.04534675451794199,0.04889697829949368,0.9057562680455016,30,2
2,401.523986172956,149.15586677519224,0.0,0.1133218168415363,41.21535671952389,18.26509654449347,1.9119073769722117,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,beegfs,ssd,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,19.579345999999997,0.597658,0.0,0.0,41.213463,0.001893,149.269189,190.862437,0.05025105521668318,0.10264730730743052,0.8471016370451349,23,3
2,402.1339736781318,149.15586677519224,0.0,0.1754765717028859,41.21535671952389,18.26509654449347,2.4597401272865698,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,beegfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,18.260633,0.004464,0.402953,2.056787,41.213463,0.001893,149.331344,190.862437,0.04542042750812032,0.10860832175039618,0.8459712515418814,23,3
2,402.1339736781318,149.15586677519224,0.0,0.1754765717028859,41.21535671952389,18.26509654449347,2.4597401272865698,133.63708675312816,55.92999014817022,1.295360038634333,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,ssd,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.018175,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,18.260633,0.004464,0.402953,2.056787,41.213463,0.001893,149.331344,190.862437,0.04542042750812032,0.10860832175039618,0.8459712515418814,23,3
10,419.9424846813102,0.0,150.6653392667665,0.0,131.5655812855105,1.945219505154512,0.8398983585495854,0.0,134.9264462653291,0.0,read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),beegfs,beegfs,tmpfs,beegfs,beegfs,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.0,150.665339,1.944386,0.000833,134.926446,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,132.18528700000002,0.220193,0.0,0.0,1.944386,0.000833,150.665339,134.926446,0.3152943196506559,0.004632108136132501,0.6800735705908197,16,5
10,429.1962129720928,0.0,0.0473995616690666,0.4409873844886471,131.5655812855105,8.03985426189517,0.4796170534971776,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,tmpfs,0.0,131.556948,0.008634,137.161434,0.0474,0.081373,0.001725,0.813432,0.0,8.038011,0.001843,150.665339,0.440987,0.327892,0.151725,0.796,0.278444,0.134989,0.024676,0.796,139.59495900000002,0.010477,0.0,0.0,0.327892,0.151725,0.488387,288.622773,0.32527182621967154,0.001117477241187085,0.6736106966041611,34,1
10,429.2518427466633,0.0,0.0473995616690666,0.4409873844886471,131.5655812855105,8.03985426189517,0.5352468280676657,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,beegfs,0.0,131.556948,0.008634,137.161434,0.0474,0.081373,0.001725,0.813432,0.0,8.038011,0.001843,150.665339,0.440987,0.327892,0.151725,0.796,0.0,0.476881,0.058366,0.0,140.07184,0.068843,0.0,0.0,0.0,0.0,0.488387,288.622773,0.32647660194835354,0.0,0.6735233986418259,34,1
10,429.3939510526117,0.0,0.0473995616690666,0.278444159955141,131.5655812855105,8.03985426189517,0.8398983585495854,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),beegfs,tmpfs,beegfs,beegfs,tmpfs,0.0,131.556948,0.008634,137.161434,0.0474,0.081373,0.001725,0.813432,0.0,8.038011,0.001843,150.665339,0.0,0.628339,0.211559,0.0,0.278444,0.134989,0.024676,0.796,140.22329800000003,0.222036,0.0,0.0,0.0,0.0,0.325844,288.622773,0.3270780448949351,0.0,0.672921954982537,34,1
10,448.08274402721406,55.783175261131774,0.0,0.0,14.543198774204944,8.03985426189517,0.8398983585495854,368.8766173714326,0.0,0.0,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->read_sifting(1)->write_sifting(1)->read_frequency(1)->write_frequency(1),ssd,beegfs,beegfs,beegfs,beegfs,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.0,0.0,8.038011,0.001843,0.0,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,8.66635,0.213402,14.528248,0.014951,0.0,0.0,55.783175,368.876617,0.01981721482999281,0.03245650316566686,0.947726279711873,29,4
5,458.61555193284664,55.783175261131774,0.0,0.0,16.927044469242663,15.63347644527368,1.3952383857659216,368.8766173714326,0.0,0.0,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->read_sifting(2)->write_sifting(2)->read_frequency(2)->write_frequency(2),ssd,beegfs,beegfs,beegfs,beegfs,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.0,0.0,15.630523,0.002954,0.0,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,16.624808,0.403907,16.903609,0.023436,0.0,0.0,55.783175,368.876617,0.03713069678564545,0.03690900783599795,0.9259602955247807,29,4
10,459.0498206989131,149.15586677519224,0.0,0.4409873844886471,15.835068930272664,8.03985426189517,0.4796170534971776,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,tmpfs,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.0474,0.0,8.038011,0.001843,150.665339,0.440987,0.327892,0.151725,0.796,0.278444,0.134989,0.024676,0.796,8.038011,0.001843,0.0,0.0,16.162414,0.152272,149.596854,285.09842599999996,0.017514120771813246,0.035540120623858446,0.9469457570818047,30,2
10,459.10545047348353,149.15586677519224,0.0,0.4409873844886471,15.835068930272664,8.03985426189517,0.5352468280676657,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,beegfs,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.0474,0.0,8.038011,0.001843,150.665339,0.440987,0.327892,0.151725,0.796,0.0,0.476881,0.058366,0.0,8.514892,0.060209,0.0,0.0,15.834522,0.000547,149.596854,285.09842599999996,0.018677846214102508,0.03449113702237466,0.946831015732203,30,2
10,459.247558779432,149.15586677519224,0.0,0.278444159955141,15.835068930272664,8.03985426189517,0.8398983585495854,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),tmpfs,beegfs,beegfs,beegfs,tmpfs,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.0474,0.0,8.038011,0.001843,150.665339,0.0,0.628339,0.211559,0.0,0.278444,0.134989,0.024676,0.796,8.66635,0.213402,0.0,0.0,15.834522,0.000547,149.434311,285.09842599999996,0.01933543647700642,0.03448046417946285,0.9461840976463349,30,2
10,459.5491804638749,149.15586677519224,0.0,0.4409873844886471,15.835068930272664,8.03985426189517,0.4796170534971776,133.63708675312816,150.6653392667665,1.295360038634333,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,tmpfs,ssd,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.0474,0.0,8.038011,0.001843,150.665339,0.440987,0.327892,0.151725,0.796,0.113322,0.092998,0.154651,1.29536,8.038011,0.001843,0.0,0.0,16.162414,0.152272,149.596854,285.597786,0.017495089408895142,0.03550150167503662,0.947003407906653,30,2
10,459.6852021478898,149.15586677519224,0.0,0.278444159955141,15.835068930272664,8.03985426189517,0.7781819620456173,133.63708675312816,150.6653392667665,1.295360038634333,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,tmpfs,149.155867,15.834522,0.000547,133.637087,0.0,0.211195,0.003812,0.0474,0.0,8.038011,0.001843,150.665339,0.175477,0.211945,0.566237,1.29536,0.278444,0.134989,0.024676,0.796,8.038011,0.001843,0.211945,0.566237,15.834522,0.000547,149.434311,285.597786,0.01748991258024747,0.03614049554428587,0.9463695915537447,30,2
5,460.1695988194922,0.0,150.6653392667665,0.0,170.95130777733235,2.23126712429835,1.3952383857659216,0.0,134.9264462653291,0.0,read_individuals(60)->write_individuals(60)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),beegfs,beegfs,tmpfs,beegfs,beegfs,0.0,170.93783,0.013478,0.0,0.0,0.379853,0.005983,0.0,150.665339,2.230351,0.000917,134.926446,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,171.93211499999998,0.414431,0.0,0.0,2.230351,0.000917,150.665339,134.926446,0.37452831834639494,0.004848794891544411,0.620622887154322,16,5
5,469.1861987154368,149.15586677519224,0.0,0.4409873844886471,18.36190331294077,15.63347644527368,0.4955385039742755,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,tmpfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,0.0,15.630523,0.002954,150.665339,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,15.630523,0.002954,0.0,0.0,18.691472,0.16597,149.596854,285.09842599999996,0.03332041104960491,0.04019180882052559,0.9264877807363711,30,2
5,469.51857365353567,149.15586677519224,0.0,0.4409873844886471,18.36190331294077,15.63347644527368,0.827913442073149,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,beegfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,0.0,15.630523,0.002954,150.665339,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,16.362485,0.09890499999999999,0.0,0.0,18.361113,0.00079,149.596854,285.09842599999996,0.035060146549488906,0.03910793742858289,0.9258319146299988,30,2
10,469.6570626812852,0.0,150.6653392667665,0.0,131.5655812855105,1.945219505154512,0.8398983585495854,49.71457799997497,134.9264462653291,0.0,read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),beegfs,ssd,tmpfs,beegfs,beegfs,0.0,131.556948,0.008634,49.714578,0.018175,0.05454,0.010549,0.082685,150.665339,1.944386,0.000833,134.926446,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,132.18528700000002,0.220193,0.0,0.0,1.944386,0.000833,150.665339,184.64102400000002,0.281919490881481,0.004141785899896164,0.7139387217680193,16,5
5,469.6855584803986,149.15586677519224,0.0,0.4409873844886471,18.36190331294077,15.63347644527368,0.4955385039742755,133.63708675312816,150.6653392667665,1.295360038634333,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,tmpfs,ssd,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,0.0,15.630523,0.002954,150.665339,0.440987,0.330359,0.16518,0.796,0.113322,0.15855,0.211889,1.29536,15.630523,0.002954,0.0,0.0,18.691472,0.16597,149.596854,285.597786,0.03328498549237894,0.04014907773832893,0.926565937875565,30,2
5,469.9233553726949,149.15586677519224,0.0,0.278444159955141,18.36190331294077,15.63347644527368,1.3952383857659216,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),tmpfs,beegfs,beegfs,beegfs,tmpfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,0.0,15.630523,0.002954,150.665339,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,16.624808,0.403907,0.0,0.0,18.361113,0.00079,149.434311,285.09842599999996,0.03623721784692854,0.03907425070506909,0.924688530654903,30,2
5,470.2331871307025,149.15586677519224,0.0,0.278444159955141,18.36190331294077,15.63347644527368,1.2057103788116597,133.63708675312816,150.6653392667665,1.295360038634333,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),tmpfs,beegfs,beegfs,ssd,tmpfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,0.0,15.630523,0.002954,150.665339,0.175477,0.328613,0.877097,1.29536,0.278444,0.164375,0.027659,0.796,15.630523,0.002954,0.328613,0.877097,18.361113,0.00079,149.434311,285.597786,0.03324622214649134,0.04161257336896787,0.9251412042065861,30,2
5,476.1914830977703,0.0,0.0473995616690666,0.4409873844886471,170.95130777733235,15.63347644527368,0.4955385039742755,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,tmpfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,0.0,15.630523,0.002954,150.665339,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,186.568353,0.016432000000000002,0.0,0.0,0.330359,0.16518,0.488387,288.622773,0.39182721997925896,0.0010406296995829644,0.6071321522158343,34,1
5,476.5238580358691,0.0,0.0473995616690666,0.4409873844886471,170.95130777733235,15.63347644527368,0.827913442073149,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,beegfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,0.0,15.630523,0.002954,150.665339,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,187.300315,0.112383,0.0,0.0,0.0,0.0,0.488387,288.622773,0.39329132180805226,0.0,0.6067086781166732,34,1
5,476.9286397550284,0.0,0.0473995616690666,0.278444159955141,170.95130777733235,15.63347644527368,1.3952383857659216,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),beegfs,tmpfs,beegfs,beegfs,tmpfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,0.0,15.630523,0.002954,150.665339,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,187.562638,0.417385,0.0,0.0,0.0,0.0,0.325844,288.622773,0.39414706379670217,0.0,0.6058529367169397,34,1
2,494.6747453059593,149.15586677519224,0.0,0.4409873844886471,41.21535671952389,18.26509654449347,0.499011588693893,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,tmpfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,18.260633,0.004464,0.0,0.0,41.545263,0.169105,149.596854,285.09842599999996,0.03692344752449994,0.08432686001424902,0.878749691842743,23,3
2,495.2410590538775,149.15586677519224,0.0,0.4409873844886471,41.21535671952389,18.26509654449347,1.0653253366121218,133.63708675312816,150.6653392667665,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),tmpfs,beegfs,beegfs,tmpfs,beegfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,19.176099999999998,0.154322,0.0,0.0,41.213463,0.001893,149.596854,285.09842599999996,0.039032349290523974,0.0832228169423975,0.8777448316390672,23,3
2,495.3653069959598,149.15586677519224,0.0,0.4409873844886471,41.21535671952389,18.26509654449347,0.6902135137325769,133.63708675312816,150.6653392667665,1.295360038634333,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_mutation_overlap(17),tmpfs,beegfs,beegfs,tmpfs,ssd,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.113322,0.219688,0.470526,1.29536,18.260633,0.004464,0.219688,0.470526,41.213463,0.001893,149.596854,285.597786,0.03687197456512418,0.0845952863637697,0.87853273907926,23,3
