repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
0,9,0.11206445848837429,4,52,37.0,0,0.0,False,0.11206445848837429,77.05851954483133
0,9,0.11206445848837429,CV-agg,261,34.6,1,0.0,False,,78.67754130974713
0,10,0.11370800662205692,0,53,36.0,0,0.0,False,0.11370800662205692,74.73417636827891
0,10,0.11370800662205692,1,52,36.0,0,0.0,False,0.11370800662205692,82.73452330850824
0,10,0.11370800662205692,2,52,34.0,0,0.0,False,0.11370800662205692,85.71185253743906
0,10,0.11370800662205692,3,52,30.0,1,1.7469096667077875,False,0.11370800662205692,73.22446873086015
0,10,0.11370800662205692,4,52,37.0,0,0.0,False,0.11370800662205692,77.05851954483133
0,10,0.11370800662205692,CV-agg,261,34.6,1,0.0,False,,78.67754130974713
0,11,0.15412687409265113,0,53,36.0,0,0.0,False,0.15412687409265113,74.53785568346416
0,11,0.15412687409265113,1,52,36.0,0,0.0,False,0.15412687409265113,82.73452330850824
0,11,0.15412687409265113,2,52,34.0,0,0.0,False,0.15412687409265113,85.71185253743906
0,11,0.15412687409265113,3,52,29.0,2,1.6824135428956126,False,0.15412687409265113,73.70693141223356
0,11,0.15412687409265113,4,52,36.0,0,0.0,False,0.15412687409265113,77.26135697991698
0,11,0.15412687409265113,CV-agg,261,34.2,2,0.0,False,,78.77421031266165
0,12,0.1707661759581658,0,53,36.0,0,0.0,False,0.1707661759581658,74.53785568346416
0,12,0.1707661759581658,1,52,35.0,1,0.0,False,0.1707661759581658,82.98953164089373
0,12,0.1707661759581658,2,52,34.0,0,0.0,False,0.1707661759581658,85.71185253743906
0,12,0.1707661759581658,3,52,29.0,2,1.6824135428956126,False,0.1707661759581658,73.70693141223356
0,12,0.1707661759581658,4,52,36.0,0,0.0,False,0.1707661759581658,77.26135697991698
0,12,0.1707661759581658,CV-agg,261,34.0,3,0.0,False,,78.82501657045492
0,13,0.1904773103447328,0,53,36.0,0,0.0,False,0.1904773103447328,74.53785568346416
