repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
0,9,0.0027947418879898656,1,1290,114.0,0,0.0,False,0.0027947418879898656,3.9841540143621668
0,9,0.0027947418879898656,2,1289,107.0,0,0.0,False,0.0027947418879898656,4.400713924761045
0,9,0.0027947418879898656,3,1289,111.0,0,0.0,False,0.0027947418879898656,4.692462153610326
0,9,0.0027947418879898656,4,1289,112.0,0,0.0,False,0.0027947418879898656,5.725961325673943
0,9,0.0027947418879898656,CV-agg,6447,111.4,0,0.0,False,,4.418544453253638
0,10,0.002966670550850578,0,1290,113.0,0,0.0,False,0.002966670550850578,3.2906428664996925
0,10,0.002966670550850578,1,1290,114.0,0,0.0,False,0.002966670550850578,3.9841540143621668
0,10,0.002966670550850578,2,1289,106.0,0,0.0,False,0.002966670550850578,4.404096628317482
0,10,0.002966670550850578,3,1289,110.0,0,0.0,False,0.002966670550850578,4.690390380877715
0,10,0.002966670550850578,4,1289,112.0,0,0.0,False,0.002966670550850578,5.725961325673943
0,10,0.002966670550850578,CV-agg,6447,111.0,0,0.0,False,,4.4188065580825375
0,11,0.002988271704778278,0,1290,113.0,0,0.0,False,0.002988271704778278,3.2906428664996925
0,11,0.002988271704778278,1,1290,114.0,0,0.0,False,0.002988271704778278,3.9841540143621668
0,11,0.002988271704778278,2,1289,106.0,0,0.0,False,0.002988271704778278,4.404096628317482
0,11,0.002988271704778278,3,1289,109.0,0,0.0,False,0.002988271704778278,4.682695688103845
0,11,0.002988271704778278,4,1289,112.0,0,0.0,False,0.002988271704778278,5.725961325673943
0,11,0.002988271704778278,CV-agg,6447,110.8,0,0.0,False,,4.417268096940065
0,12,0.0036755128761409225,0,1290,111.0,0,0.0,False,0.0036755128761409225,3.292787398154876
0,12,0.0036755128761409225,1,1290,112.0,0,0.0,False,0.0036755128761409225,3.9770974656446443
0,12,0.0036755128761409225,2,1289,106.0,0,0.0,False,0.0036755128761409225,4.404096628317482
0,12,0.0036755128761409225,3,1289,109.0,0,0.0,False,0.0036755128761409225,4.682695688103845
0,12,0.0036755128761409225,4,1289,111.0,0,0.0,False,0.0036755128761409225,5.7231273682357875
0,12,0.0036755128761409225,CV-agg,6447,109.8,0,0.0,False,,4.415718620726602
0,13,0.0038140183190771074,0,1290,109.0,0,0.0,False,0.0038140183190771074,3.3175847380851917
0,13,0.0038140183190771074,1,1290,112.0,0,0.0,False,0.0038140183190771074,3.9770974656446443
0,13,0.0038140183190771074,2,1289,106.0,0,0.0,False,0.0038140183190771074,4.404096628317482
0,13,0.0038140183190771074,3,1289,109.0,0,0.0,False,0.0038140183190771074,4.682695688103845
0,13,0.0038140183190771074,4,1289,111.0,0,0.0,False,0.0038140183190771074,5.7231273682357875
0,13,0.0038140183190771074,CV-agg,6447,109.4,0,0.0,False,,4.420680396515357
0,14,0.003943030003320226,0,1290,109.0,0,0.0,False,0.003943030003320226,3.3175847380851917
0,14,0.003943030003320226,1,1290,112.0,0,0.0,False,0.003943030003320226,3.9770974656446443
0,14,0.003943030003320226,2,1289,106.0,0,0.0,False,0.003943030003320226,4.404096628317482
0,14,0.003943030003320226,3,1289,109.0,0,0.0,False,0.003943030003320226,4.682695688103845
0,14,0.003943030003320226,4,1289,111.0,0,0.0,False,0.003943030003320226,5.7231273682357875
0,14,0.003943030003320226,CV-agg,6447,109.4,0,0.0,False,,4.420680396515357
0,15,0.003974930740685469,0,1290,109.0,0,0.0,False,0.003974930740685469,3.3175847380851917
