nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap
2,1121.2939725404894,55.783175261131774,150.6653392667665,0.278444159955141,101.50722572168667,2.5761969444528523,1.9119073769722115,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
10,1200.7599514829558,149.15586677519224,150.6653392667665,0.4409873844886471,15.835068930272664,1.945219505154512,0.4796170534971776,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,15.834522,0.000547,442.542786,-,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796000,0.278444,0.134989,0.024676,0.796000
10,1200.8155812575264,149.15586677519224,150.6653392667665,0.4409873844886471,15.835068930272664,1.945219505154512,0.5352468280676657,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,15.834522,0.000547,442.542786,-,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796000,-,0.476881,0.058366,-
10,1200.9576895634748,149.15586677519224,150.6653392667665,0.278444159955141,15.835068930272664,1.945219505154512,0.8398983585495854,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,15.834522,0.000547,442.542786,-,0.081373,0.001725,0.813432,150.665339,1.944386,0.000833,438.899066,-,0.628339,0.211559,-,0.278444,0.134989,0.024676,0.796000
5,1203.5887549352449,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.4955385039742755,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,18.361113,0.000790,442.542786,-,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,0.278444,0.164375,0.027659,0.796000
5,1203.9211298733437,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.827913442073149,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,18.361113,0.000790,442.542786,-,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,-,0.731962,0.095951,-
5,1204.325911592503,149.15586677519224,150.6653392667665,0.278444159955141,18.36190331294077,2.23126712429835,1.3952383857659216,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,18.361113,0.000790,442.542786,-,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,-,0.994285,0.400953,-,0.278444,0.164375,0.027659,0.796000
2,1226.7906112467022,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,0.49901158869389306,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,tmpfs,149.155867,41.213463,0.001893,442.542786,-,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,1227.3569249946204,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,1.0653253366121218,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),tmpfs,tmpfs,tmpfs,tmpfs,beegfs,149.155867,41.213463,0.001893,442.542786,-,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,1228.040963810447,149.15586677519224,150.6653392667665,0.278444159955141,41.21535671952389,2.5761969444528523,1.9119073769722115,442.5427861294926,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),tmpfs,tmpfs,tmpfs,beegfs,tmpfs,149.155867,41.213463,0.001893,442.542786,-,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
2,1437.1805409820258,0.0,0.0,0.0,1417.0035370605601,18.265096544493474,1.9119073769722115,0.0,0.0,0.0,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->read_frequency(5)->write_frequency(5),beegfs,beegfs,beegfs,beegfs,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,-,-,18.260633,0.004464,-,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1486.995978526101,0.0,0.0181750333120701,0.0,1417.0035370605601,18.265096544493474,1.9119073769722115,49.71457799997497,0.0826845107881706,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(30)->read_frequency(5)->write_frequency(5),beegfs,ssd,beegfs,beegfs,beegfs,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,-,18.260633,0.004464,-,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1494.5192129856719,0.0,0.0,0.1133218168415363,1417.0035370605601,18.265096544493474,1.9119073769722115,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,beegfs,beegfs,beegfs,ssd,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,-,18.260633,0.004464,55.929990,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1495.1292004908473,0.0,0.0,0.1754765717028859,1417.0035370605601,18.265096544493474,2.4597401272865698,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,-,18.260633,0.004464,55.929990,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1495.1292004908473,0.0,0.0,0.1754765717028859,1417.0035370605601,18.265096544493474,2.4597401272865698,0.0,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,ssd,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,-,18.260633,0.004464,55.929990,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
2,1544.251966018959,0.0,0.0181750333120701,0.1133218168415363,1417.0035370605601,18.265096544493474,1.9119073769722115,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,ssd,beegfs,beegfs,ssd,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,-,18.260633,0.004464,55.929990,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1544.8619535241346,0.0,0.0181750333120701,0.1754765717028859,1417.0035370605601,18.265096544493474,2.4597401272865698,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,beegfs,ssd,beegfs,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,-,18.260633,0.004464,55.929990,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1544.8619535241346,0.0,0.0181750333120701,0.1754765717028859,1417.0035370605601,18.265096544493474,2.4597401272865698,49.71457799997497,55.92999014817022,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_individuals_merge(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,beegfs,ssd,ssd,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,-,18.260633,0.004464,55.929990,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
2,1574.449225698499,0.0,0.0473995616690666,0.0,1417.0035370605601,18.265096544493474,1.9119073769722115,137.1614338845933,0.0598512702109638,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,beegfs,beegfs,beegfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.059851,-,18.260633,0.004464,-,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1587.669972118675,0.0,0.0,0.4409873844886471,1417.0035370605601,18.265096544493474,0.49901158869389306,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,beegfs,beegfs,tmpfs,tmpfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,-,18.260633,0.004464,150.665339,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,1588.2362858665933,0.0,0.0,0.4409873844886471,1417.0035370605601,18.265096544493474,1.0653253366121218,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,beegfs,beegfs,tmpfs,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,-,18.260633,0.004464,150.665339,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,1588.3605338086757,0.0,0.0,0.4409873844886471,1417.0035370605601,18.265096544493474,0.6902135137325769,0.0,150.6653392667665,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_mutation_overlap(17),beegfs,beegfs,beegfs,tmpfs,ssd,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,-,18.260633,0.004464,150.665339,0.440987,0.331800,0.167212,0.796000,0.113322,0.219688,0.470526,1.295360
2,1588.92032468242,0.0,0.0,0.278444159955141,1417.0035370605601,18.265096544493474,1.9119073769722115,0.0,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,beegfs,beegfs,beegfs,tmpfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,-,18.260633,0.004464,150.665339,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
2,1589.967517197696,0.0,0.0,0.278444159955141,1417.0035370605601,18.265096544493474,2.4597401272865698,0.0,150.6653392667665,1.295360038634333,read_individuals(150)->write_individuals(150)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,beegfs,ssd,tmpfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,-,18.260633,0.004464,150.665339,0.175477,0.402953,2.056787,1.295360,0.278444,0.181099,0.032615,0.796000
2,1707.0834269140807,0.0,150.6653392667665,0.0,1417.0035370605601,2.5761969444528523,1.9119073769722115,0.0,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,beegfs,tmpfs,beegfs,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,-,150.665339,2.575059,0.001138,134.926446,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1724.8788055649375,0.0,0.0473995616690666,0.4409873844886471,1417.0035370605601,18.265096544493474,0.49901158869389306,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,tmpfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,-,18.260633,0.004464,150.665339,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,1725.4451193128557,0.0,0.0473995616690666,0.4409873844886471,1417.0035370605601,18.265096544493474,1.0653253366121218,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,tmpfs,beegfs,tmpfs,beegfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,-,18.260633,0.004464,150.665339,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,1726.1291581286823,0.0,0.0473995616690666,0.278444159955141,1417.0035370605601,18.265096544493474,1.9119073769722115,137.1614338845933,150.6653392667665,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_individuals_merge(12)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,tmpfs,beegfs,beegfs,tmpfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,-,18.260633,0.004464,150.665339,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
2,1756.7980049140558,0.0,150.6653392667665,0.0,1417.0035370605601,2.5761969444528523,1.9119073769722115,49.71457799997497,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,ssd,tmpfs,beegfs,beegfs,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,150.665339,2.575059,0.001138,134.926446,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1844.244860798674,0.0,150.6653392667665,0.0,1417.0035370605601,2.5761969444528523,1.9119073769722115,137.1614338845933,134.9264462653291,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,tmpfs,beegfs,beegfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.059851,150.665339,2.575059,0.001138,134.926446,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1852.5901627660146,0.0,55.92999014817022,0.0,1417.0035370605601,1.944306483185723,1.9119073769722115,0.0,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,beegfs,ssd,beegfs,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,-,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1902.3047407659897,0.0,55.92999014817022,0.0,1417.0035370605601,1.944306483185723,1.9119073769722115,49.71457799997497,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,ssd,ssd,beegfs,beegfs,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.082685,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1916.3239834569674,0.0,55.92999014817022,0.1133218168415363,1417.0035370605601,1.944306483185723,1.9119073769722115,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,beegfs,ssd,beegfs,ssd,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1916.9339709621431,0.0,55.92999014817022,0.1754765717028859,1417.0035370605601,1.944306483185723,2.4597401272865698,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1916.9339709621431,0.0,55.92999014817022,0.1754765717028859,1417.0035370605601,1.944306483185723,2.4597401272865698,0.0,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,ssd,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
2,1966.0385614569423,0.0,55.92999014817022,0.1133218168415363,1417.0035370605601,1.944306483185723,1.9119073769722115,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),beegfs,ssd,ssd,beegfs,ssd,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1966.6485489621182,0.0,55.92999014817022,0.1754765717028859,1417.0035370605601,1.944306483185723,2.4597401272865698,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,beegfs,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1966.6485489621182,0.0,55.92999014817022,0.1754765717028859,1417.0035370605601,1.944306483185723,2.4597401272865698,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,ssd,-,1416.964875,0.038662,49.714578,0.018175,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
2,1989.751596650608,0.0,55.92999014817022,0.0,1417.0035370605601,1.944306483185723,1.9119073769722115,137.1614338845933,375.80042169712647,0.0,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),beegfs,tmpfs,ssd,beegfs,beegfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.059851,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,2010.8801386830535,0.0,150.6653392667665,0.4409873844886471,1417.0035370605601,2.5761969444528523,0.49901158869389306,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,tmpfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,2011.4464524309717,0.0,150.6653392667665,0.4409873844886471,1417.0035370605601,2.5761969444528523,1.0653253366121218,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,beegfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,2012.1304912467983,0.0,150.6653392667665,0.278444159955141,1417.0035370605601,2.5761969444528523,1.9119073769722115,0.0,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,beegfs,tmpfs,beegfs,tmpfs,-,1416.964875,0.038662,-,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
2,2148.0415725676467,0.0,150.6653392667665,0.4409873844886471,1417.0035370605601,2.5761969444528523,0.49901158869389306,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,tmpfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,2148.607886315565,0.0,150.6653392667665,0.4409873844886471,1417.0035370605601,2.5761969444528523,1.0653253366121218,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,beegfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,2149.2919251313915,0.0,150.6653392667665,0.278444159955141,1417.0035370605601,2.5761969444528523,1.9119073769722115,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),beegfs,tmpfs,tmpfs,beegfs,tmpfs,-,1416.964875,0.038662,137.161434,0.047400,0.094345,0.002370,0.813432,150.665339,2.575059,0.001138,438.899066,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
